,cos,sin
17842,-0.16587819,0.9861463
17843,-0.18281692,0.98314697
17844,-0.24998097,0.96825075
17845,-0.13185851,0.9912686
17846,-0.14889039,0.9888537
17847,-0.16587819,0.9861463
17848,-0.18281692,0.98314697
17849,-0.19970155,0.9798568
17850,-0.24998097,0.96825075
17851,-0.29959476,0.9540666
17852,-0.31596187,0.9487719
17853,-0.029025013,0.9995787
17854,-0.0633914,0.99798876
17855,-0.080549,0.99675065
17856,-0.13185851,0.9912686
17857,-0.14889039,0.9888537
17858,-0.16587819,0.9861463
17859,-0.18281692,0.98314697
17860,-0.19970155,0.9798568
17861,-0.47370636,0.8806829
17862,-0.4887854,0.87240404
17863,-0.51850516,0.8550745
17864,-0.5331371,0.84602886
17865,-0.36448303,0.93121004
17866,-0.39629912,0.91812146
17867,-0.4887854,0.87240404
17868,-0.51850516,0.8550745
17869,-0.5331371,0.84602886
17870,-0.36448303,0.93121004
17871,-0.38044736,0.9248026
17872,-0.39629912,0.91812146
17873,-0.41203365,0.91116863
17874,-0.42764622,0.9039462
17875,-0.47370636,0.8806829
17876,-0.4887854,0.87240404
17877,-0.51850516,0.8550745
17878,-0.5331371,0.84602886
17879,-0.36448303,0.93121004
17880,-0.38044736,0.9248026
17881,-0.39629912,0.91812146
17882,-0.41203365,0.91116863
17883,-0.47370636,0.8806829
17884,-0.4887854,0.87240404
17885,-0.51850516,0.8550745
17886,-0.5331371,0.84602886
17887,-0.42764622,0.9039462
17888,-0.5331371,0.84602886
17889,-0.41203365,0.91116863
17890,-0.47370636,0.8806829
17891,-0.4887854,0.87240404
17892,-0.5331371,0.84602886
17893,-0.47370636,0.8806829
17894,-0.51850516,0.8550745
17895,-0.5331371,0.84602886
17896,-0.47370636,0.8806829
17897,-0.4887854,0.87240404
17898,-0.5331371,0.84602886
17899,-0.36448303,0.93121004
17900,-0.38044736,0.9248026
17901,-0.39629912,0.91812146
17902,-0.41203365,0.91116863
17903,-0.47370636,0.8806829
17904,-0.5037198,0.8638671
17905,-0.36448303,0.93121004
17906,-0.38044736,0.9248026
17907,-0.39629912,0.91812146
17908,-0.41203365,0.91116863
17909,-0.42764622,0.9039462
17910,-0.47370636,0.8806829
17911,-0.4887854,0.87240404
17912,-0.5037198,0.8638671
17913,-0.51850516,0.8550745
17914,-0.5331371,0.84602886
17915,-0.36448303,0.93121004
17916,-0.38044736,0.9248026
17917,-0.39629912,0.91812146
17918,-0.41203365,0.91116863
17919,-0.42764622,0.9039462
17920,-0.51850516,0.8550745
17921,-0.5331371,0.84602886
17922,-0.36448303,0.93121004
17923,-0.5037198,0.8638671
17924,-0.36448303,0.93121004
17925,-0.38044736,0.9248026
17926,-0.39629912,0.91812146
17927,-0.41203365,0.91116863
17928,-0.42764622,0.9039462
17929,-0.47370636,0.8806829
17930,-0.4887854,0.87240404
17931,-0.47370636,0.8806829
17932,-0.4887854,0.87240404
17933,-0.36448303,0.93121004
17934,-0.38044736,0.9248026
17935,-0.39629912,0.91812146
17936,-0.41203365,0.91116863
17937,-0.47370636,0.8806829
17938,-0.5037198,0.8638671
17939,-0.42764622,0.9039462
17940,-0.47370636,0.8806829
17941,-0.4887854,0.87240404
17942,-0.5037198,0.8638671
17943,-0.51850516,0.8550745
17944,-0.5331371,0.84602886
17945,-0.36448303,0.93121004
17946,-0.38044736,0.9248026
17947,-0.41203365,0.91116863
17948,-0.4887854,0.87240404
17949,-0.5037198,0.8638671
17950,-0.51850516,0.8550745
17951,-0.5331371,0.84602886
17952,-0.7074868,0.70672655
17953,-0.5760691,0.817401
17954,-0.5900445,0.8073707
17955,-0.63090664,0.77585876
17956,-0.6700888,0.7422809
17957,-0.6827581,0.7306445
17958,-0.6952253,0.7187919
17959,-0.7074868,0.70672655
17960,-0.7195389,0.6944521
17961,-0.7544038,0.6564106
17962,-0.7655835,0.64333653
17963,-0.77653664,0.6300721
17964,-0.78726,0.6166212
17965,-0.79775035,0.6029879
17966,-0.827793,0.5610336
17967,-0.8373212,0.54671127
17968,-0.6952253,0.7187919
17969,-0.7195389,0.6944521
17970,-0.7655835,0.64333653
17971,-0.77653664,0.6300721
17972,-0.78726,0.6166212
17973,-0.7544038,0.6564106
17974,-0.79775035,0.6029879
17975,-0.7195389,0.6944521
17976,-0.5760691,0.817401
17977,-0.60384524,0.7971016
17978,-0.6174673,0.78659654
17979,-0.5760691,0.817401
17980,-0.5900445,0.8073707
17981,-0.60384524,0.7971016
17982,-0.6700888,0.7422809
17983,-0.6827581,0.7306445
17984,-0.6952253,0.7187919
17985,-0.7195389,0.6944521
17986,-0.7544038,0.6564106
17987,-0.7655835,0.64333653
17988,-0.77653664,0.6300721
17989,-0.78726,0.6166212
17990,-0.77653664,0.6300721
17991,-0.6700888,0.7422809
17992,-0.6827581,0.7306445
17993,-0.6952253,0.7187919
17994,-0.7074868,0.70672655
17995,-0.7195389,0.6944521
17996,-0.7655835,0.64333653
17997,-0.77653664,0.6300721
17998,-0.78726,0.6166212
17999,-0.79775035,0.6029879
18000,-0.827793,0.5610336
18001,-0.8373212,0.54671127
18002,-0.60384524,0.7971016
18003,-0.6174673,0.78659654
18004,-0.63090664,0.77585876
18005,-0.6700888,0.7422809
18006,-0.6827581,0.7306445
18007,-0.6952253,0.7187919
18008,-0.7074868,0.70672655
18009,-0.7195389,0.6944521
18010,-0.7655835,0.64333653
18011,-0.77653664,0.6300721
18012,-0.78726,0.6166212
18013,-0.79775035,0.6029879
18014,-0.827793,0.5610336
18015,-0.8373212,0.54671127
18016,-0.5760691,0.817401
18017,-0.5900445,0.8073707
18018,-0.60384524,0.7971016
18019,-0.6174673,0.78659654
18020,-0.63090664,0.77585876
18021,-0.6700888,0.7422809
18022,-0.6827581,0.7306445
18023,-0.7074868,0.70672655
18024,-0.7195389,0.6944521
18025,-0.7544038,0.6564106
18026,-0.7655835,0.64333653
18027,-0.77653664,0.6300721
18028,-0.78726,0.6166212
18029,-0.79775035,0.6029879
18030,-0.5900445,0.8073707
18031,-0.60384524,0.7971016
18032,-0.6174673,0.78659654
18033,-0.63090664,0.77585876
18034,-0.6700888,0.7422809
18035,-0.7544038,0.6564106
18036,-0.7655835,0.64333653
18037,-0.77653664,0.6300721
18038,-0.78726,0.6166212
18039,-0.79775035,0.6029879
18040,-0.6827581,0.7306445
18041,-0.6952253,0.7187919
18042,-0.7074868,0.70672655
18043,-0.7195389,0.6944521
18044,-0.60384524,0.7971016
18045,-0.5760691,0.817401
18046,-0.6174673,0.78659654
18047,-0.7195389,0.6944521
18048,-0.5760691,0.817401
18049,-0.5900445,0.8073707
18050,-0.60384524,0.7971016
18051,-0.6174673,0.78659654
18052,-0.63090664,0.77585876
18053,-0.7195389,0.6944521
18054,-0.7544038,0.6564106
18055,-0.7655835,0.64333653
18056,-0.77653664,0.6300721
18057,-0.78726,0.6166212
18058,-0.79775035,0.6029879
18059,-0.5760691,0.817401
18060,-0.5900445,0.8073707
18061,-0.6174673,0.78659654
18062,-0.63090664,0.77585876
18063,-0.79775035,0.6029879
18064,-0.78726,0.6166212
18065,-0.63090664,0.77585876
18066,-0.7074868,0.70672655
18067,-0.6174673,0.78659654
18068,-0.5760691,0.817401
18069,-0.6174673,0.78659654
18070,-0.63090664,0.77585876
18071,-0.6700888,0.7422809
18072,-0.6827581,0.7306445
18073,-0.6952253,0.7187919
18074,-0.7074868,0.70672655
18075,-0.7195389,0.6944521
18076,-0.7655835,0.64333653
18077,-0.77653664,0.6300721
18078,-0.78726,0.6166212
18079,-0.79775035,0.6029879
18080,-0.827793,0.5610336
18081,-0.8373212,0.54671127
18082,-0.5760691,0.817401
18083,-0.5900445,0.8073707
18084,-0.63090664,0.77585876
18085,-0.6700888,0.7422809
18086,-0.6952253,0.7187919
18087,-0.7074868,0.70672655
18088,-0.7195389,0.6944521
18089,-0.7655835,0.64333653
18090,-0.77653664,0.6300721
18091,-0.78726,0.6166212
18092,-0.79775035,0.6029879
18093,0.19337648,0.98112464
18094,0.039770115,0.99920887
18095,-0.16587819,0.9861463
18096,-0.31596187,0.9487719
18097,-0.24998097,0.96825075
18098,-0.29959476,0.9540666
18099,-0.31596187,0.9487719
18100,-0.36448303,0.93121004
18101,-0.38044736,0.9248026
18102,-0.39629912,0.91812146
18103,-0.36448303,0.93121004
18104,-0.38044736,0.9248026
18105,-0.39629912,0.91812146
18106,-0.41203365,0.91116863
18107,-0.6174673,0.78659654
18108,-0.8969322,0.44216815
18109,-0.9044055,0.4266741
18110,-0.9116111,0.41105375
18111,-0.918547,0.3953118
18112,-0.937716,0.3474028
18113,-0.94355315,0.33122122
18114,-0.94911104,0.3149416
18115,-0.9543881,0.29856881
18116,-0.827793,0.5610336
18117,-0.8373212,0.54671127
18118,-0.8466016,0.53222716
18119,-0.8556315,0.5175855
18120,-0.8644082,0.50279075
18121,-0.8891935,0.45753136
18122,-0.8969322,0.44216815
18123,-0.9044055,0.4266741
18124,-0.9116111,0.41105375
18125,-0.918547,0.3953118
18126,-0.8373212,0.54671127
18127,-0.8644082,0.50279075
18128,-0.8891935,0.45753136
18129,-0.9116111,0.41105375
18130,-0.918547,0.3953118
18131,-0.8969322,0.44216815
18132,-0.9044055,0.4266741
18133,-0.79775035,0.6029879
18134,-0.8969322,0.44216815
18135,-0.9116111,0.41105375
18136,-0.918547,0.3953118
18137,-0.94355315,0.33122122
18138,-0.94911104,0.3149416
18139,-0.8556315,0.5175855
18140,-0.8891935,0.45753136
18141,-0.8969322,0.44216815
18142,-0.827793,0.5610336
18143,-0.8466016,0.53222716
18144,-0.8556315,0.5175855
18145,-0.8644082,0.50279075
18146,-0.8891935,0.45753136
18147,-0.8969322,0.44216815
18148,-0.9044055,0.4266741
18149,-0.9116111,0.41105375
18150,-0.918547,0.3953118
18151,-0.937716,0.3474028
18152,-0.94355315,0.33122122
18153,-0.94911104,0.3149416
18154,-0.9543881,0.29856881
18155,-0.8466016,0.53222716
18156,-0.8556315,0.5175855
18157,-0.8644082,0.50279075
18158,-0.8891935,0.45753136
18159,-0.8969322,0.44216815
18160,-0.9044055,0.4266741
18161,-0.9116111,0.41105375
18162,-0.918547,0.3953118
18163,-0.937716,0.3474028
18164,-0.94911104,0.3149416
18165,-0.9543881,0.29856881
18166,-0.94355315,0.33122122
18167,-0.827793,0.5610336
18168,-0.8373212,0.54671127
18169,-0.8466016,0.53222716
18170,-0.8891935,0.45753136
18171,-0.8969322,0.44216815
18172,-0.9044055,0.4266741
18173,-0.9116111,0.41105375
18174,-0.918547,0.3953118
18175,-0.827793,0.5610336
18176,-0.8891935,0.45753136
18177,-0.8969322,0.44216815
18178,-0.9044055,0.4266741
18179,-0.9116111,0.41105375
18180,-0.8969322,0.44216815
18181,-0.9044055,0.4266741
18182,-0.9116111,0.41105375
18183,-0.918547,0.3953118
18184,-0.827793,0.5610336
18185,-0.8373212,0.54671127
18186,-0.8466016,0.53222716
18187,-0.8556315,0.5175855
18188,-0.8644082,0.50279075
18189,-0.8891935,0.45753136
18190,-0.8969322,0.44216815
18191,-0.9044055,0.4266741
18192,-0.9116111,0.41105375
18193,-0.918547,0.3953118
18194,-0.827793,0.5610336
18195,-0.8373212,0.54671127
18196,-0.8466016,0.53222716
18197,-0.8556315,0.5175855
18198,-0.8644082,0.50279075
18199,-0.8891935,0.45753136
18200,-0.9044055,0.4266741
18201,-0.9116111,0.41105375
18202,-0.918547,0.3953118
18203,-0.827793,0.5610336
18204,-0.8466016,0.53222716
18205,-0.8556315,0.5175855
18206,-0.8644082,0.50279075
18207,-0.8969322,0.44216815
18208,-0.9044055,0.4266741
18209,-0.9044055,0.4266741
18210,-0.8466016,0.53222716
18211,-0.8466016,0.53222716
18212,-0.8891935,0.45753136
18213,-0.9116111,0.41105375
18214,-0.918547,0.3953118
18215,-0.918547,0.3953118
18216,-0.8466016,0.53222716
18217,-0.8556315,0.5175855
18218,-0.8644082,0.50279075
18219,-0.8891935,0.45753136
18220,-0.8969322,0.44216815
18221,-0.9044055,0.4266741
18222,-0.9116111,0.41105375
18223,-0.918547,0.3953118
18224,-0.937716,0.3474028
18225,-0.94355315,0.33122122
18226,-0.94911104,0.3149416
18227,-0.9543881,0.29856881
18228,-0.827793,0.5610336
18229,-0.8466016,0.53222716
18230,-0.8556315,0.5175855
18231,-0.8644082,0.50279075
18232,-0.8891935,0.45753136
18233,-0.8969322,0.44216815
18234,-0.9044055,0.4266741
18235,-0.9116111,0.41105375
18236,-0.918547,0.3953118
18237,-0.41203365,0.91116863
18238,-0.47370636,0.8806829
18239,-0.4887854,0.87240404
18240,-0.5760691,0.817401
18241,-0.5900445,0.8073707
18242,-0.60384524,0.7971016
18243,-0.51850516,0.8550745
18244,-0.5331371,0.84602886
18245,-0.5760691,0.817401
18246,-0.5900445,0.8073707
18247,-0.60384524,0.7971016
18248,-0.63090664,0.77585876
18249,-0.6700888,0.7422809
18250,-0.6827581,0.7306445
18251,-0.6952253,0.7187919
18252,-0.7074868,0.70672655
18253,-0.7195389,0.6944521
18254,-0.7655835,0.64333653
18255,-0.77653664,0.6300721
18256,-0.99532205,0.0966127
18257,-0.9593828,0.28210765
18258,-0.9726578,0.23224293
18259,-0.9800709,0.19864795
18260,-0.98334295,0.18175979
18261,-0.986324,0.16481784
18262,-0.99351287,0.113719516
18263,-0.99532205,0.0966127
18264,-0.99683666,0.0794773
18265,-0.9980563,0.06231838
18266,-0.937716,0.3474028
18267,-0.94355315,0.33122122
18268,-0.94911104,0.3149416
18269,-0.9543881,0.29856881
18270,-0.97650886,0.21547732
18271,-0.9800709,0.19864795
18272,-0.98334295,0.18175979
18273,-0.937716,0.3474028
18274,-0.97650886,0.21547732
18275,-0.9800709,0.19864795
18276,-0.98334295,0.18175979
18277,-0.986324,0.16481784
18278,-0.98334295,0.18175979
18279,-0.937716,0.3474028
18280,-0.9543881,0.29856881
18281,-0.9593828,0.28210765
18282,-0.97650886,0.21547732
18283,-0.9800709,0.19864795
18284,-0.98334295,0.18175979
18285,-0.986324,0.16481784
18286,-0.9980563,0.06231838
18287,-0.8891935,0.45753136
18288,-0.9593828,0.28210765
18289,-0.9726578,0.23224293
18290,-0.97650886,0.21547732
18291,-0.9800709,0.19864795
18292,-0.98334295,0.18175979
18293,-0.986324,0.16481784
18294,-0.99351287,0.113719516
18295,-0.99532205,0.0966127
18296,-0.99683666,0.0794773
18297,-0.9980563,0.06231838
18298,-0.9593828,0.28210765
18299,-0.9726578,0.23224293
18300,-0.97650886,0.21547732
18301,-0.9800709,0.19864795
18302,-0.98334295,0.18175979
18303,-0.986324,0.16481784
18304,-0.99532205,0.0966127
18305,-0.99683666,0.0794773
18306,-0.9980563,0.06231838
18307,-0.937716,0.3474028
18308,-0.94355315,0.33122122
18309,-0.94911104,0.3149416
18310,-0.9543881,0.29856881
18311,-0.9593828,0.28210765
18312,-0.9726578,0.23224293
18313,-0.97650886,0.21547732
18314,-0.9800709,0.19864795
18315,-0.937716,0.3474028
18316,-0.94355315,0.33122122
18317,-0.9543881,0.29856881
18318,-0.9593828,0.28210765
18319,-0.9726578,0.23224293
18320,-0.97650886,0.21547732
18321,-0.9800709,0.19864795
18322,-0.94355315,0.33122122
18323,-0.94911104,0.3149416
18324,-0.9543881,0.29856881
18325,-0.9726578,0.23224293
18326,-0.97650886,0.21547732
18327,-0.9800709,0.19864795
18328,-0.937716,0.3474028
18329,-0.94355315,0.33122122
18330,-0.94911104,0.3149416
18331,-0.9593828,0.28210765
18332,-0.97650886,0.21547732
18333,-0.9800709,0.19864795
18334,-0.98334295,0.18175979
18335,-0.986324,0.16481784
18336,-0.9726578,0.23224293
18337,-0.918547,0.3953118
18338,-0.94355315,0.33122122
18339,-0.9543881,0.29856881
18340,-0.9593828,0.28210765
18341,-0.9726578,0.23224293
18342,-0.97650886,0.21547732
18343,-0.9800709,0.19864795
18344,-0.98334295,0.18175979
18345,-0.986324,0.16481784
18346,-0.9726578,0.23224293
18347,-0.97650886,0.21547732
18348,-0.9800709,0.19864795
18349,-0.98334295,0.18175979
18350,-0.986324,0.16481784
18351,-0.937716,0.3474028
18352,-0.94355315,0.33122122
18353,-0.9543881,0.29856881
18354,-0.97650886,0.21547732
18355,-0.98334295,0.18175979
18356,-0.986324,0.16481784
18357,-0.9593828,0.28210765
18358,-0.97650886,0.21547732
18359,-0.9800709,0.19864795
18360,-0.98334295,0.18175979
18361,-0.986324,0.16481784
18362,-0.99351287,0.113719516
18363,-0.99532205,0.0966127
18364,-0.99683666,0.0794773
18365,-0.9980563,0.06231838
18366,-0.937716,0.3474028
18367,-0.94355315,0.33122122
18368,-0.9543881,0.29856881
18369,-0.9800709,0.19864795
18370,-0.98334295,0.18175979
18371,-0.986324,0.16481784
18372,-0.5331371,0.84602886
18373,-0.7195389,0.6944521
18374,-0.7544038,0.6564106
18375,-0.7655835,0.64333653
18376,-0.77653664,0.6300721
18377,-0.78726,0.6166212
18378,-0.79775035,0.6029879
18379,-0.827793,0.5610336
18380,-0.8373212,0.54671127
18381,-0.8556315,0.5175855
18382,-0.8891935,0.45753136
18383,-0.8969322,0.44216815
18384,-0.9044055,0.4266741
18385,-0.9116111,0.41105375
18386,-0.918547,0.3953118
18387,-0.937716,0.3474028
18388,-0.94355315,0.33122122
18389,-0.9593828,0.28210765
18390,-0.97650886,0.21547732
18391,-0.986324,0.16481784
18392,-0.79775035,0.6029879
18393,-0.827793,0.5610336
18394,-0.8373212,0.54671127
18395,-0.8466016,0.53222716
18396,-0.8556315,0.5175855
18397,-0.8644082,0.50279075
18398,-0.937716,0.3474028
18399,-0.94355315,0.33122122
18400,-0.94911104,0.3149416
18401,-0.9543881,0.29856881
18402,-0.9593828,0.28210765
18403,-0.9726578,0.23224293
18404,-0.97650886,0.21547732
18405,-0.9800709,0.19864795
18406,-0.98334295,0.18175979
18407,-0.986324,0.16481784
18408,-0.98334295,0.18175979
18409,-0.986324,0.16481784
18410,-0.99351287,0.113719516
18411,-0.9980563,0.06231838
18412,-0.99898064,0.04514102
18413,-0.9997203,-0.023651127
18414,-0.99916553,-0.040844392
18415,-0.92023855,-0.39135784
18416,-0.99351287,0.113719516
18417,-0.99532205,0.0966127
18418,-0.99683666,0.0794773
18419,-0.9980563,0.06231838
18420,-0.99898064,0.04514102
18421,-0.9999792,-0.006450864
18422,-0.9997203,-0.023651127
18423,-0.99916553,-0.040844392
18424,-0.9983151,-0.05802557
18425,-0.99716926,-0.075189576
18426,-0.9919631,-0.12652782
18427,-0.9896398,-0.14357242
18428,-0.9870237,-0.16057454
18429,-0.98411554,-0.17752916
18430,-0.98091614,-0.19443122
18431,-0.96522665,-0.2614144
18432,-0.9605871,-0.27797914
18433,-0.9556633,-0.2944616
18434,-0.9504567,-0.31085697
18435,-0.93315595,-0.35947183
18436,-0.9268344,-0.37547037
18437,-0.92023855,-0.39135784
18438,-0.91337043,-0.4071295
18439,-0.90623206,-0.42278066
18440,-0.99898064,0.04514102
18441,-0.99351287,0.113719516
18442,-0.99532205,0.0966127
18443,-0.99683666,0.0794773
18444,-0.9980563,0.06231838
18445,-0.99898064,0.04514102
18446,-0.9999792,-0.006450864
18447,-0.9997203,-0.023651127
18448,-0.99916553,-0.040844392
18449,-0.9983151,-0.05802557
18450,-0.99716926,-0.075189576
18451,-0.9870237,-0.16057454
18452,-0.98411554,-0.17752916
18453,-0.98091614,-0.19443122
18454,-0.9695806,-0.2447723
18455,-0.9605871,-0.27797914
18456,-0.9556633,-0.2944616
18457,-0.93315595,-0.35947183
18458,-0.99916553,-0.040844392
18459,-0.9896398,-0.14357242
18460,-0.9695806,-0.2447723
18461,-0.9605871,-0.27797914
18462,-0.99898064,0.04514102
18463,-0.99351287,0.113719516
18464,-0.99532205,0.0966127
18465,-0.99683666,0.0794773
18466,-0.9980563,0.06231838
18467,-0.98411554,-0.17752916
18468,-0.9605871,-0.27797914
18469,-0.9556633,-0.2944616
18470,-0.9999792,-0.006450864
18471,-0.99916553,-0.040844392
18472,-0.9983151,-0.05802557
18473,-0.99716926,-0.075189576
18474,-0.9695806,-0.2447723
18475,-0.93315595,-0.35947183
18476,-0.9268344,-0.37547037
18477,-0.91337043,-0.4071295
18478,-0.98411554,-0.17752916
18479,-0.9695806,-0.2447723
18480,-0.99716926,-0.075189576
18481,-0.99351287,0.113719516
18482,-0.9983151,-0.05802557
18483,-0.99716926,-0.075189576
18484,-0.9919631,-0.12652782
18485,-0.9896398,-0.14357242
18486,-0.9870237,-0.16057454
18487,-0.98411554,-0.17752916
18488,-0.98091614,-0.19443122
18489,-0.9695806,-0.2447723
18490,-0.96522665,-0.2614144
18491,-0.99898064,0.04514102
18492,-0.9999792,-0.006450864
18493,-0.9997203,-0.023651127
18494,-0.9999792,-0.006450864
18495,-0.9919631,-0.12652782
18496,-0.99898064,0.04514102
18497,-0.9999792,-0.006450864
18498,-0.9997203,-0.023651127
18499,-0.99916553,-0.040844392
18500,-0.9983151,-0.05802557
18501,-0.99716926,-0.075189576
18502,-0.9919631,-0.12652782
18503,-0.9896398,-0.14357242
18504,-0.9870237,-0.16057454
18505,-0.98411554,-0.17752916
18506,-0.98091614,-0.19443122
18507,-0.9695806,-0.2447723
18508,-0.96522665,-0.2614144
18509,-0.9605871,-0.27797914
18510,-0.9556633,-0.2944616
18511,-0.9504567,-0.31085697
18512,-0.93315595,-0.35947183
18513,-0.9268344,-0.37547037
18514,-0.92023855,-0.39135784
18515,-0.91337043,-0.4071295
18516,-0.90623206,-0.42278066
18517,-0.99898064,0.04514102
18518,-0.9999792,-0.006450864
18519,-0.9997203,-0.023651127
18520,-0.99916553,-0.040844392
18521,-0.9983151,-0.05802557
18522,-0.99716926,-0.075189576
18523,-0.9919631,-0.12652782
18524,-0.9896398,-0.14357242
18525,-0.9870237,-0.16057454
18526,-0.98411554,-0.17752916
18527,-0.98091614,-0.19443122
18528,-0.9695806,-0.2447723
18529,-0.96522665,-0.2614144
18530,-0.9605871,-0.27797914
18531,-0.9556633,-0.2944616
18532,-0.9504567,-0.31085697
18533,-0.93315595,-0.35947183
18534,-0.9268344,-0.37547037
18535,-0.92023855,-0.39135784
18536,-0.91337043,-0.4071295
18537,-0.90623206,-0.42278066
18538,-0.99898064,0.04514102
18539,-0.9999792,-0.006450864
18540,-0.9983151,-0.05802557
18541,-0.99716926,-0.075189576
18542,-0.9695806,-0.2447723
18543,-0.96522665,-0.2614144
18544,-0.9605871,-0.27797914
18545,-0.9556633,-0.2944616
18546,-0.9504567,-0.31085697
18547,-0.93315595,-0.35947183
18548,-0.9268344,-0.37547037
18549,-0.99532205,0.0966127
18550,-0.99351287,0.113719516
18551,-0.99683666,0.0794773
18552,-0.9999792,-0.006450864
18553,-0.9997203,-0.023651127
18554,-0.99916553,-0.040844392
18555,-0.9983151,-0.05802557
18556,-0.99716926,-0.075189576
18557,-0.9896398,-0.14357242
18558,-0.9870237,-0.16057454
18559,-0.98411554,-0.17752916
18560,-0.98091614,-0.19443122
18561,-0.9695806,-0.2447723
18562,-0.9605871,-0.27797914
18563,-0.9556633,-0.2944616
18564,-0.9504567,-0.31085697
18565,-0.93315595,-0.35947183
18566,-0.9268344,-0.37547037
18567,-0.91337043,-0.4071295
18568,-0.90623206,-0.42278066
18569,-0.99532205,0.0966127
18570,-0.98091614,-0.19443122
18571,-0.9504567,-0.31085697
18572,-0.93315595,-0.35947183
18573,-0.99351287,0.113719516
18574,-0.99532205,0.0966127
18575,-0.99683666,0.0794773
18576,-0.9980563,0.06231838
18577,-0.99898064,0.04514102
18578,-0.9999792,-0.006450864
18579,-0.9997203,-0.023651127
18580,-0.99916553,-0.040844392
18581,-0.9983151,-0.05802557
18582,-0.9919631,-0.12652782
18583,-0.93315595,-0.35947183
18584,-0.99351287,0.113719516
18585,-0.99683666,0.0794773
18586,-0.99898064,0.04514102
18587,-0.9999792,-0.006450864
18588,-0.9997203,-0.023651127
18589,-0.99916553,-0.040844392
18590,-0.99716926,-0.075189576
18591,-0.9896398,-0.14357242
18592,-0.9870237,-0.16057454
18593,-0.98411554,-0.17752916
18594,-0.96522665,-0.2614144
18595,-0.9605871,-0.27797914
18596,-0.9556633,-0.2944616
18597,-0.9504567,-0.31085697
18598,-0.93315595,-0.35947183
18599,-0.9268344,-0.37547037
18600,-0.9919631,-0.12652782
18601,-0.9870237,-0.16057454
18602,-0.9896398,-0.14357242
18603,-0.93315595,-0.35947183
18604,-0.91337043,-0.4071295
18605,-0.99351287,0.113719516
18606,-0.99532205,0.0966127
18607,-0.99683666,0.0794773
18608,-0.9980563,0.06231838
18609,-0.99898064,0.04514102
18610,-0.99916553,-0.040844392
18611,-0.99716926,-0.075189576
18612,-0.9919631,-0.12652782
18613,-0.9896398,-0.14357242
18614,-0.9870237,-0.16057454
18615,-0.98411554,-0.17752916
18616,-0.98091614,-0.19443122
18617,-0.9695806,-0.2447723
18618,-0.96522665,-0.2614144
18619,-0.9556633,-0.2944616
18620,-0.98091614,-0.19443122
18621,-0.9695806,-0.2447723
18622,-0.96522665,-0.2614144
18623,-0.9605871,-0.27797914
18624,-0.9556633,-0.2944616
18625,-0.9504567,-0.31085697
18626,-0.93315595,-0.35947183
18627,-0.9268344,-0.37547037
18628,-0.92023855,-0.39135784
18629,-0.91337043,-0.4071295
18630,-0.90623206,-0.42278066
18631,-0.99532205,0.0966127
18632,-0.99683666,0.0794773
18633,-0.99898064,0.04514102
18634,-0.9983151,-0.05802557
18635,-0.9695806,-0.2447723
18636,-0.99898064,0.04514102
18637,-0.9999792,-0.006450864
18638,-0.9997203,-0.023651127
18639,-0.99916553,-0.040844392
18640,-0.9983151,-0.05802557
18641,-0.99716926,-0.075189576
18642,-0.9919631,-0.12652782
18643,-0.9896398,-0.14357242
18644,-0.91337043,-0.4071295
18645,-0.90623206,-0.42278066
18646,-0.9870237,-0.16057454
18647,-0.98411554,-0.17752916
18648,-0.98091614,-0.19443122
18649,-0.99351287,0.113719516
18650,-0.99532205,0.0966127
18651,-0.99683666,0.0794773
18652,-0.99916553,-0.040844392
18653,-0.9983151,-0.05802557
18654,-0.93315595,-0.35947183
18655,0.7029131,0.71127576
18656,0.55657554,0.830797
18657,-0.9870237,-0.16057454
18658,-0.9695806,-0.2447723
18659,-0.96522665,-0.2614144
18660,-0.9919631,-0.12652782
18661,-0.9605871,-0.27797914
18662,-0.98091614,-0.19443122
18663,-0.98411554,-0.17752916
18664,-0.9896398,-0.14357242
18665,-0.99716926,-0.075189576
18666,-0.9504567,-0.31085697
18667,-0.55120456,-0.83437014
18668,-0.5654755,-0.8247651
18669,-0.5367705,-0.84372824
18670,-0.5221777,-0.8528367
18671,-0.9268344,-0.37547037
18672,-0.93315595,-0.35947183
18673,-0.7792391,-0.6267267
18674,-0.8488827,-0.5285813
18675,-0.8832167,-0.4689652
18676,-0.8665625,-0.4990686
18677,-0.7458724,-0.6660889
18678,-0.92023855,-0.39135784
18679,-0.90623206,-0.42278066
18680,-0.91337043,-0.4071295
18681,-0.8578495,-0.513901
18682,-0.9268344,-0.37547037
18683,-0.73430425,-0.6788205
18684,-0.875019,-0.4840885
18685,-0.93315595,-0.35947183
18686,-0.82048595,-0.57166666
18687,-0.810531,-0.58569574
18688,-0.8003362,-0.5995515
18689,-0.66045654,-0.75086427
18690,-0.8832167,-0.4689652
18691,-0.6474428,-0.76211405
18692,-0.875019,-0.4840885
18693,-0.7105196,-0.7036774
18694,-0.8578495,-0.513901
18695,-0.78990453,-0.6132298
18696,-0.7458724,-0.6660889
18697,-0.7792391,-0.6267267
18698,-0.6208444,-0.7839338
18699,-0.73430425,-0.6788205
18700,-0.8665625,-0.4990686
18701,-0.69831014,-0.71579534
18702,-0.63423747,-0.77313834
18703,-0.8488827,-0.5285813
18704,-0.8665625,-0.4990686
18705,-0.875019,-0.4840885
